slug,patreon_url,keywords_count,keywords_found,Graphtreon,Name,Category,Patrons,Earnings,Range,Is Nsfw,Facebook Likes,Twitter Followers,Youtube Subscribers,Youtube Videos,Youtube Views
shava23,https://www.patreon.com/shava23/overview,1,journalism,https://graphtreon.com/creator/shava23,Shava Nerad,,37,,month,0,,1683,,,
findingada,https://www.patreon.com/findingada/overview,1,journalist,https://graphtreon.com/creator/findingada,Suw Charman-Anderson,Video,37,221.16,month,0,862,16292,81,42,11655
joestreckert,https://www.patreon.com/joestreckert/overview,1,journalist,https://graphtreon.com/creator/joestreckert,Joe Streckert,Podcasts,38,138.26,month,0,,974,,,
AccidentalBear,https://www.patreon.com/AccidentalBear/overview,3,journalism;journalist;investigative,https://graphtreon.com/creator/AccidentalBear,Mike Enders,Adult Video,35,116.68,month,1,,2,10840,485,2165824
equityatthetable,https://www.patreon.com/equityatthetable/overview,1,journalist,https://graphtreon.com/creator/equityatthetable,Equity At The Table,,35,4918.41,month,0,,,,,
iamdylancurran,https://www.patreon.com/iamdylancurran/overview,1,investigation,https://graphtreon.com/creator/iamdylancurran,Dylan Curran,Video,37,373.38,month,0,,49686,1565,7,36304
realityreader,https://www.patreon.com/realityreader/overview,1,reporting,https://graphtreon.com/creator/realityreader,Chris Simpson,Video,36,104.99,month,0,50,,22128,296,3988383
yourmoviefriend,https://www.patreon.com/yourmoviefriend/overview,1,journalism,https://graphtreon.com/creator/yourmoviefriend,Aaron Dicer,Video,35,412.02,month,0,479,1860,2452,1266,430265
graydancer,https://www.patreon.com/graydancer/overview,2,reporter;investigative,https://graphtreon.com/creator/graydancer,Gray,Adult Podcasts,37,146,month,1,,,,,
aydoganvatandas,https://www.patreon.com/aydoganvatandas/overview,4,journalism;journalist;reporting;investigative,https://graphtreon.com/creator/aydoganvatandas,Aydogan Vatandas,Writing,36,,month,0,,62371,,,
PhilCast,https://www.patreon.com/PhilCast/overview,1,journalism,https://graphtreon.com/creator/PhilCast,The PhilCast,Video,37,,,0,,,,,
LeilaniOtter,https://www.patreon.com/LeilaniOtter/overview,1,journalist,https://graphtreon.com/creator/LeilaniOtter,Leilani,Adult Comics,35,,month,1,,245,,,
PapaKennMedia,https://www.patreon.com/PapaKennMedia/overview,1,journalism,https://graphtreon.com/creator/PapaKennMedia,Papa Kenn Media LLC,Video,35,89.14,month,0,615,1267,3092,676,788846
discchord,https://www.patreon.com/discchord/overview,1,journalist,https://graphtreon.com/creator/discchord,Tim Webb,Music,35,74.27,Video,0,972,4265,5023,142,1040942
indigenousjournalism,https://www.patreon.com/indigenousjournalism/overview,5,journalism;journalist;reporting;investigative;investigation,https://graphtreon.com/creator/indigenousjournalism,Intercontinental Cry,Video,34,,month,0,10980,21390,,,
lizziestark,https://www.patreon.com/lizziestark/overview,1,journalist,https://graphtreon.com/creator/lizziestark,Lizzie Stark,Writing,36,94.72,blog post.,0,,1626,,,
rootsmusiccanada,https://www.patreon.com/rootsmusiccanada/overview,3,journalism;journalist;reporting,https://graphtreon.com/creator/rootsmusiccanada,RootsMusic.ca,Music,35,441.98,month,0,5457,,,,
TokyoStreetView,https://www.patreon.com/TokyoStreetView/overview,1,journalist,https://graphtreon.com/creator/TokyoStreetView,TokyoStreetView,Video,35,282.29,month,0,2711,1244,58414,427,9241252
ironmanrecords,https://www.patreon.com/ironmanrecords/overview,1,investigation,https://graphtreon.com/creator/ironmanrecords,Iron Man Records,Music,35,164.03,month,0,,54815,162,128,80575
archaeogames,https://www.patreon.com/archaeogames/overview,1,journalist,https://graphtreon.com/creator/archaeogames,ArchaeoGames,Video,33,136.21,month,0,174,595,,,
Zeria,https://www.patreon.com/Zeria/overview,1,journalism,https://graphtreon.com/creator/Zeria,Zeria,Writing,34,120.47,month,0,,742,6731,35,954961
IncitingIncidentPodcast,https://www.patreon.com/IncitingIncidentPodcast/overview,1,journalism,https://graphtreon.com/creator/IncitingIncidentPodcast,Marissa Alexa McCool and Bethany Futrell,Podcasts,32,,Episode,0,1465,1001,,,
thefatlip,https://www.patreon.com/thefatlip/overview,1,journalist,https://graphtreon.com/creator/thefatlip,Ash @ The Fat Lip,Podcasts,35,,Episode,0,837,702,751,1,2307
humanizeme,https://www.patreon.com/humanizeme/overview,1,journalist,https://graphtreon.com/creator/humanizeme,Bart Campolo,Podcasts,34,,month,0,3370,1393,,,
CelluloidandWhiskey,https://www.patreon.com/CelluloidandWhiskey/overview,2,journalism;journalist,https://graphtreon.com/creator/CelluloidandWhiskey,Travis Johnson,Video,33,141.58,month,0,1017,824,,,
makeloveland,https://www.patreon.com/makeloveland/overview,1,reporter,https://graphtreon.com/creator/makeloveland,LOVELAND Technologies,Video,33,384.16,month,0,3626,,,,
ProjectVanguard,https://www.patreon.com/ProjectVanguard/overview,2,journalism;journalist,https://graphtreon.com/creator/ProjectVanguard,Project Vanguard,Podcasts,34,300.29,month,0,699,24,,,
ProjectVanguard,https://www.patreon.com/ProjectVanguard/overview,2,journalism;journalist,https://graphtreon.com/creator/ProjectVanguard,Project Vanguard,Podcasts,34,300.29,month,0,699,24,,,
projectcensored,https://www.patreon.com/projectcensored/overview,1,journalism,https://graphtreon.com/creator/projectcensored,Project Censored,Video,35,134.77,month,0,58780,12061,404,8,1806
politicsdoneright,https://www.patreon.com/politicsdoneright/overview,3,journalism;journalist;reporter,https://graphtreon.com/creator/politicsdoneright,Politics Done Right,Video,34,,month,0,25278,10942,0,1551,7858394
jeromecorsi,https://www.patreon.com/jeromecorsi/overview,2,journalism;investigative,https://graphtreon.com/creator/jeromecorsi,Jerome R. Corsi,,35,94.85,month,0,,,52752,65,1890212
rightwingnews,https://www.patreon.com/rightwingnews/overview,1,reporting,https://graphtreon.com/creator/rightwingnews,"Michael DePinto aka ""The Voice of Reason""",Video,33,172.4,month,0,149712,68151,57157,507,11236409
hania,https://www.patreon.com/hania/overview,1,reporter,https://graphtreon.com/creator/hania,Hania,Music,31,,month,0,,1027,10074,68,1329057
dieKadda,https://www.patreon.com/dieKadda/overview,1,journalist,https://graphtreon.com/creator/dieKadda,Katrin Roenicke,Podcasts,34,55.35,per Episode,0,674,5704,,,
iwritedeb,https://www.patreon.com/iwritedeb/overview,1,investigation,https://graphtreon.com/creator/iwritedeb,Deb Stone,,33,,month,0,,1178,,,
montedutton,https://www.patreon.com/montedutton/overview,1,reporter,https://graphtreon.com/creator/montedutton,Monte Dutton,Writing,33,,month,0,,7242,42,318,82594
plantbasednews,https://www.patreon.com/plantbasednews/overview,1,journalist,https://graphtreon.com/creator/plantbasednews,Plant Based News,Video,33,116.93,month,0,332414,,165694,259,11716225
Indypendent,https://www.patreon.com/Indypendent/overview,2,journalism;reporting,https://graphtreon.com/creator/Indypendent,The Indypendent,,31,,month,0,8926,,32,42,9092
hiphination,https://www.patreon.com/hiphination/overview,2,journalism;investigative,https://graphtreon.com/creator/hiphination,Barry Lam,Video,34,,month,0,2098,2099,392,22,58475
technocracy,https://www.patreon.com/technocracy/overview,1,reporting,https://graphtreon.com/creator/technocracy,Technocracy News & Trends,,34,217.43,month,0,4245,13861,0,1,34360
elderofziyon,https://www.patreon.com/elderofziyon/overview,1,reporting,https://graphtreon.com/creator/elderofziyon,Elder of Ziyon,Video,33,333.73,month,0,10642,25926,658,94,188539
theflyingreporter,https://www.patreon.com/theflyingreporter/overview,1,reporter,https://graphtreon.com/creator/theflyingreporter,The Flying Reporter,Video,34,,month,0,1258,2230,7977,110,727804
oneshipress,https://www.patreon.com/oneshipress/overview,1,journalist,https://graphtreon.com/creator/oneshipress,Oneshi Press,Writing,31,388.72,month,0,938,715,20,59,902
mixnmojo,https://www.patreon.com/mixnmojo/overview,1,reporting,https://graphtreon.com/creator/mixnmojo,International House of Mojo,Games,33,74.37,month,0,,2239,,,
Aleestudios,https://www.patreon.com/Aleestudios/overview,1,journalism,https://graphtreon.com/creator/Aleestudios,Alexandra Lee Studios,Photography,32,,month,0,5976,3684,82,29,17619
transwomenwriters,https://www.patreon.com/transwomenwriters/overview,1,journalism,https://graphtreon.com/creator/transwomenwriters,Trans Women Writers Collective,Writing,34,261.11,month,0,,744,,,
theprogressivevoice,https://www.patreon.com/theprogressivevoice/overview,1,reporting,https://graphtreon.com/creator/theprogressivevoice,The Progressive Voice,Video,32,,month,0,141,11721,4,7,154
metalmaidens,https://www.patreon.com/metalmaidens/overview,1,journalist,https://graphtreon.com/creator/metalmaidens,Metal Maidens,Video,23,,month,0,6413,174,330,371,168889
writehanded,https://www.patreon.com/writehanded/overview,1,journalist,https://graphtreon.com/creator/writehanded,Sarah Wilson,Writing,33,182.96,Article ,0,397,1405,,,
artpractical,https://www.patreon.com/artpractical/overview,2,journalism;reporting,https://graphtreon.com/creator/artpractical,Art Practical,Writing,31,172.4,month,0,7950,7672,,,
churlishmeg,https://www.patreon.com/churlishmeg/overview,1,journalism,https://graphtreon.com/creator/churlishmeg,Megan Vaughan,Writing,33,191.39,creation,0,,4614,,,
rabble,https://www.patreon.com/rabble/overview,3,journalist;reporter;reporting,https://graphtreon.com/creator/rabble,Karl Nerenberg,Video,31,168.85,month,0,20116,40915,1343,540,826895
spiritualfringe,https://www.patreon.com/spiritualfringe/overview,1,journalist,https://graphtreon.com/creator/spiritualfringe,Daniel Spiro,Writing,33,155.99,Blog Post,0,,34,,,
fab4free4all,https://www.patreon.com/fab4free4all/overview,1,reporting,https://graphtreon.com/creator/fab4free4all,Fab 4 Free 4 All,Podcasts,33,80.43,month,0,,,,,
joeylott,https://www.patreon.com/joeylott/overview,1,investigation,https://graphtreon.com/creator/joeylott,Joey Lott,Video,32,210.3,month,0,,,,,
OCCRP,https://www.patreon.com/OCCRP/overview,6,journalism;journalist;reporter;reporting;investigative;investigation,https://graphtreon.com/creator/OCCRP,OCCRP,Video,32,503.89,month,0,57950,27704,12,3,1946
WNBAinsidr,https://www.patreon.com/WNBAinsidr/overview,2,journalist;reporter,https://graphtreon.com/creator/WNBAinsidr,WNBAinsidr,Video,31,,month,0,115,1260,,,
unconcludedpod,https://www.patreon.com/unconcludedpod/overview,2,investigative;investigation,https://graphtreon.com/creator/unconcludedpod,Unconcluded,Podcasts,32,170.37,month,0,4101,1224,,,
queerlyrepme,https://www.patreon.com/queerlyrepme/overview,1,journalist,https://graphtreon.com/creator/queerlyrepme,Queerly Represent Me,Games,31,83.18,month,0,134,1610,0,1,17
themanninafiles,https://www.patreon.com/themanninafiles/overview,1,investigation,https://graphtreon.com/creator/themanninafiles,Clover Lane Media,Podcasts,30,170.92,month,0,534,4931,28,5,107
SpencerFernando,https://www.patreon.com/SpencerFernando/overview,1,journalism,https://graphtreon.com/creator/SpencerFernando,Spencer Fernando,Writing,32,,month,0,8948,,437,19,5373
livingvertical,https://www.patreon.com/livingvertical/overview,1,journalist,https://graphtreon.com/creator/livingvertical,Stephen Richert-LivingVertical.org,Video,30,,month,0,5424,2252,7840,272,1026405
chriswisnia,https://www.patreon.com/chriswisnia/overview,1,reporter,https://graphtreon.com/creator/chriswisnia,Chris Wisnia,Comics,31,154.12,month,0,,375,5,7,296
noirbettie,https://www.patreon.com/noirbettie/overview,2,journalist;investigative,https://graphtreon.com/creator/noirbettie,Annika Barranti Klein,Writing,31,172.13,month,0,,1732,,,
huib,https://www.patreon.com/huib/overview,1,investigative,https://graphtreon.com/creator/huib,Huib,Video,29,210.51,month,0,,,99,116,29615
MendocinoVoice,https://www.patreon.com/MendocinoVoice/overview,3,journalism;reporter;reporting,https://graphtreon.com/creator/MendocinoVoice,The Mendocino Voice,Video,28,221.84,month,0,8309,567,7,14,3012
mojofestival,https://www.patreon.com/mojofestival/overview,2,journalism;journalist,https://graphtreon.com/creator/mojofestival,Mojofest,,27,1291.08,month,0,673,1240,,,
bloopmuseum,https://www.patreon.com/bloopmuseum/overview,1,journalism,https://graphtreon.com/creator/bloopmuseum,The Bloop Museum,Video,30,76.33,month,0,81,59,,,
toneMSN,https://www.patreon.com/toneMSN/overview,3,journalism;journalist;reporting,https://graphtreon.com/creator/toneMSN,Tone Madison,Music,29,162.87,month,0,3409,2799,,,
nidanizam,https://www.patreon.com/nidanizam/overview,2,journalist;investigative,https://graphtreon.com/creator/nidanizam,Nida Nizam,,29,281.44,month,0,,,,,
bobbylondon,https://www.patreon.com/bobbylondon/overview,1,journalist,https://graphtreon.com/creator/bobbylondon,Bobby London,Writing,25,,month,0,269,1399,,,
kristenejeffers,https://www.patreon.com/kristenejeffers/overview,1,investigative,https://graphtreon.com/creator/kristenejeffers,Kristen Jeffers,Video,29,195.86,month,0,2039,8874,1,1,15
RadioSurvivor,https://www.patreon.com/RadioSurvivor/overview,2,reporting;investigative,https://graphtreon.com/creator/RadioSurvivor,Radio Survivor,Podcasts,30,154.95,month,0,1520,3180,20,10,2604
karahurvitz,https://www.patreon.com/karahurvitz/overview,1,journalist,https://graphtreon.com/creator/karahurvitz,Kara Hurvitz,,30,131.81,month,0,,,,,
leonardpierce,https://www.patreon.com/leonardpierce/overview,1,journalism,https://graphtreon.com/creator/leonardpierce,Leonard Pierce,Writing,28,149.7,month,0,,2455,,,
theironpact,https://www.patreon.com/theironpact/overview,1,investigation,https://graphtreon.com/creator/theironpact,Paul Baldowski,Games,29,72.47,Blog Post,0,,289,,,
SomewhereSkies,https://www.patreon.com/SomewhereSkies/overview,3,journalist;investigative;investigation,https://graphtreon.com/creator/SomewhereSkies,Ryan,Podcasts,30,,month,0,,791,631,77,55203
thaddeusrussell,https://www.patreon.com/thaddeusrussell/overview,1,journalist,https://graphtreon.com/creator/thaddeusrussell,Thaddeus Russell,Video,29,,month,0,1142,15440,2595046,1962,633935471
beyondthepalerpg,https://www.patreon.com/beyondthepalerpg/overview,1,investigation,https://graphtreon.com/creator/beyondthepalerpg,Beyond the Pale RPG,Games,28,111.82,month,0,,,112,1,223
relay_sc,https://www.patreon.com/relay_sc/overview,1,reporter,https://graphtreon.com/creator/relay_sc,Relay,Games,28,203.9,month,0,,1121,101,92,681665
jazza,https://www.patreon.com/jazza/overview,1,journalist,https://graphtreon.com/creator/jazza,Jazza,Video,29,83.37,month,0,1053,7437,25027,135,1198690
cobratv,https://www.patreon.com/cobratv/overview,1,reporting,https://graphtreon.com/creator/cobratv,CobraTV,Games,27,118.2,month,0,,3805,32569,556,6257905
michellecehn,https://www.patreon.com/michellecehn/overview,1,journalism,https://graphtreon.com/creator/michellecehn,Michelle Cehn,Video,29,676.83,month,0,12376,14354,59649,431,5178013
gwendabond,https://www.patreon.com/gwendabond/overview,1,reporter,https://graphtreon.com/creator/gwendabond,Gwenda Bond,Writing,29,94.75,month,0,,11531,9,9,1341
thekindcraft,https://www.patreon.com/thekindcraft/overview,1,journalism,https://graphtreon.com/creator/thekindcraft,THE KINDCRAFT,Magazine,27,,month,0,6146,467,,,
TIGPodcastNetwork,https://www.patreon.com/TIGPodcastNetwork/overview,1,reporter,https://graphtreon.com/creator/TIGPodcastNetwork,The Ice Garden Podcast Network,Podcasts,28,,month,0,,3277,2,3,227
CloudCuckooCountry,https://www.patreon.com/CloudCuckooCountry/overview,1,journalist,https://graphtreon.com/creator/CloudCuckooCountry,CloudCuckooCountry,Video,29,109.8,Video,0,,,14000,44,274577
KOFY,https://www.patreon.com/KOFY/overview,1,investigation,https://graphtreon.com/creator/KOFY,Knock Once For Yes,Podcasts,28,121.5,month,0,448,1465,125,19,1229
soonish,https://www.patreon.com/soonish/overview,2,journalist;reporting,https://graphtreon.com/creator/soonish,Soonish,Video,29,285.3,Podcast Episode,0,103,1031,,,
cabinradio,https://www.patreon.com/cabinradio/overview,4,journalism;journalist;reporter;reporting,https://graphtreon.com/creator/cabinradio,Cabin Radio,,27,347.99,month,0,2760,398,,,
TaraBurns,https://www.patreon.com/TaraBurns/overview,1,journalist,https://graphtreon.com/creator/TaraBurns,Tara Burns,,27,117.9,bit of research,0,,,,,
ShamovD,https://www.patreon.com/ShamovD/overview,1,journalist,https://graphtreon.com/creator/ShamovD,Dmitry Shamov,Video,23,54.04,month,0,2125,4994,700653,956,156913484
greenmajority,https://www.patreon.com/greenmajority/overview,1,journalism,https://graphtreon.com/creator/greenmajority,Green Majority Media,Animation,27,157.98,month,0,891,2674,205,155,29926
KleinesP,https://www.patreon.com/KleinesP/overview,1,journalist,https://graphtreon.com/creator/KleinesP,Pascal DuprÌ©,Podcasts,27,96.54,month,0,149,1198,105,44,7024
ChelseaFanCast,https://www.patreon.com/ChelseaFanCast/overview,1,journalist,https://graphtreon.com/creator/ChelseaFanCast,Chelsea FanCast,Podcasts,26,,month,0,332609,24595,2231,386,222366
